post_url,post_caption,post_owner_full_name,post_owner_username,post_likes_count,post_comments_count,post_timestamp,post_first_comment,comment_id,comment_text,comment_timestamp,comment_owner_profile_pic
https://www.instagram.com/p/CY4rR10uowz/,"✨ Dia da Esteticista ✨ 

Nosso 18.01 ❤️

Parabéns para todas nós que elevamos a auto estima das nossas clientes, que com as mãos levamos o amor e o sorriso em cada rosto; cuidamos de cada cliente com muito amor, carinho e dedicação e assim o resultado sempre vem! Sou muito grata por ter escolhido essa profissão, não me imagino fazendo outra coisa ❤️

• Obrigada a todas clientes que confiaram e confiam no meu trabalho! 💖

#diadaesteticista #18dejaneiro #amor #gratidao",Ana Carla | Estética em Mauá/SP,_larissassousa,41,19,2022-01-18T20:54:34.000Z,👏👏👏👏❤️❤️,17993402512414723,"Parabéns meu bem, você merece o mundo! ❤️",2022-01-18T23:12:13.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-19/542471487_18525906721021998_4555046259525841732_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GD91VSAuoD-JNtFBAERzgnpwxjY-bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=mOBQhcc0SxgQ7kNvwEXHH0p&_nc_oc=AdlUoFNPk3w7UIiZYgXqp-EtVW10jOQDOuIv7gKz3OYddwpu0B7TYDGIDbWF_5ERWFg&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=x4U7GFtraES3VX6qXserJA&oh=00_AfmbrEXf2Ljau8b21UNYWt9AE0bCZEU5GTX7TGEWs0NyYw&oe=69357D62
https://www.instagram.com/p/CY4rR10uowz/,"✨ Dia da Esteticista ✨ 

Nosso 18.01 ❤️

Parabéns para todas nós que elevamos a auto estima das nossas clientes, que com as mãos levamos o amor e o sorriso em cada rosto; cuidamos de cada cliente com muito amor, carinho e dedicação e assim o resultado sempre vem! Sou muito grata por ter escolhido essa profissão, não me imagino fazendo outra coisa ❤️

• Obrigada a todas clientes que confiaram e confiam no meu trabalho! 💖

#diadaesteticista #18dejaneiro #amor #gratidao",Ana Carla | Estética em Mauá/SP,jeniffermandu,41,19,2022-01-18T20:54:34.000Z,👏👏👏👏❤️❤️,17958089080574575,Parabéns minha princesa😍❤️❤️❤️ Você merece tooooodo sucesso do mundo😍❤️,2022-01-18T23:08:18.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/485624725_1066151382196595_1645759606911936792_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GJUL8hxzoWm2qMkDABgprJOk6dYWbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MjguQzMifQ%3D%3D&_nc_ohc=dHzXhlyuRykQ7kNvwH6bMCZ&_nc_oc=AdmypbXjyXMbtgN_hHzAGaJQ90oCYdptDnT7T8NRvfg4wcNusNs0AHUEdAviaN9Tkjo&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_AfmqI-G_bbRTI-HmOGJ3jratyo6yfOEgeWnA2H-KLr6Flw&oe=69358067
https://www.instagram.com/p/CY4rR10uowz/,"✨ Dia da Esteticista ✨ 

Nosso 18.01 ❤️

Parabéns para todas nós que elevamos a auto estima das nossas clientes, que com as mãos levamos o amor e o sorriso em cada rosto; cuidamos de cada cliente com muito amor, carinho e dedicação e assim o resultado sempre vem! Sou muito grata por ter escolhido essa profissão, não me imagino fazendo outra coisa ❤️

• Obrigada a todas clientes que confiaram e confiam no meu trabalho! 💖

#diadaesteticista #18dejaneiro #amor #gratidao",Ana Carla | Estética em Mauá/SP,vic_andradeesteticista,41,19,2022-01-18T20:54:34.000Z,👏👏👏👏❤️❤️,17967551653513930,"Parabéns pelo seu lindo trabalho , você é uma profissional incrível ❤️",2022-01-18T22:56:51.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/408250117_903161597818563_1257207835720787009_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GAVnVRjDdjayazUDAEGk_Zjdf3IRbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MDcuQzMifQ%3D%3D&_nc_ohc=yd0OtmjjpycQ7kNvwEcXM78&_nc_oc=AdnHLjnVJWFaInSgVA0he-SzrY8Tn6x3tmkSEk0KwjJ-54Dxk8X2muWg84atbNAPQfk&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_Afm6PiKEJl8KwbqyqllxyY_SW6ckMWsPeYUySJNNHheyJg&oe=69357FA1
https://www.instagram.com/p/CY4rR10uowz/,"✨ Dia da Esteticista ✨ 

Nosso 18.01 ❤️

Parabéns para todas nós que elevamos a auto estima das nossas clientes, que com as mãos levamos o amor e o sorriso em cada rosto; cuidamos de cada cliente com muito amor, carinho e dedicação e assim o resultado sempre vem! Sou muito grata por ter escolhido essa profissão, não me imagino fazendo outra coisa ❤️

• Obrigada a todas clientes que confiaram e confiam no meu trabalho! 💖

#diadaesteticista #18dejaneiro #amor #gratidao",Ana Carla | Estética em Mauá/SP,talita_naval_fotografia,41,19,2022-01-18T20:54:34.000Z,👏👏👏👏❤️❤️,18209142922187092,Parabéns linda que Deus te abençoe,2022-01-18T21:36:13.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/322672483_1630755384022363_779134964297161472_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GGOXOxNbVWHTKcsFAADbBDsfC9AKbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44NTMuQzMifQ%3D%3D&_nc_ohc=WR1Z4o99j80Q7kNvwHKSZcw&_nc_oc=AdkOY_zeaEb4vbXxI6pAqUrBOLRT3mKf7q9vttBB2aAVR1qGgqRo5LzctKj4WJhPOH4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_Afn3w7PcPZjgJ4Z1ICJcfahJml0hIM_cXYcgKxb_eMtKvQ&oe=69355F62
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,elaine.mandu,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,18001207076141901,Parabéns pela trajetória!!! Que Deus abençoe 🙏🙏🙏🙏🙏✨,2024-01-11T20:50:56.000Z,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-19/591133139_18288744802263473_4741592378498623567_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GNP5OyOxoVM5hPlAAE8oHG4lhc1BbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42NjguQzMifQ%3D%3D&_nc_ohc=oqqFLhtG0tIQ7kNvwHZ_lCa&_nc_oc=AdmVaD0Y3QkNZSPNNKpSOMk5-IrAybrb0JBkVL1ctcbhmPluAVQlRY2Z2KZ_PQCgiwk&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_gid=3dxfwvyi_CT4hiQFYw5aLw&oh=00_AfkWniYUpCaSOqcwsuEHSGI4fu9cDT8YlxAh8eh7U2GUkA&oe=693564AE
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,suelenncris,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,17869873884000375,Arrasa!❤️,2024-01-11T10:01:13.000Z,https://scontent-atl3-3.cdninstagram.com/v/t51.75761-19/509623466_18011784053743795_7981896532834874521_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GKo8YB6zYEtGn-0-AJl0i1GbZMVubvEnAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=-DC6tUSF_fIQ7kNvwE_8QUW&_nc_oc=AdlGf3ZHfYziTd3PPHwOfxsmOmx9V6KY7eTGuuZ_NnbSj-5n6ahHbP6rV1dC2PCBFXc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=3dxfwvyi_CT4hiQFYw5aLw&oh=00_Afk5q0mV4myf6nSWhQxof855dEBdu-ZeluryKSJYYnuY9g&oe=69356AC1
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,andreia_romano,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,18251384497225287,"Lindaa, sucesso sempre p você querida 👏👏👏👏👏👏👏👏👏👏❤️",2024-01-11T02:49:59.000Z,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/434345683_617437080575820_7336358756636781574_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GNOW4xlM39tFjjECAAZsKWJr_89lbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NjAuQzMifQ%3D%3D&_nc_ohc=xPAG6npYRzMQ7kNvwHshDlK&_nc_oc=AdmGKPa6QAzmXKLhPlgr8vawbsNmVE2vMGjzsj_bGEP1tOea-6mJVtFfKrfm3-DmdAE&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-1.cdninstagram.com&oh=00_Afl46akmPriNFsS56Zztds7-itKxNfjbtTx2INmKxPlxoQ&oe=6935764A
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,pablinni_p,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,18023037703779733,Você é maravilhosa ❤️❤️,2024-01-11T00:39:05.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-19/573144203_18094051630830850_2160254228860106010_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GIt8KSIC1QCwcUhAABr1vY-Gw-odbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=7w5vpkvM43wQ7kNvwF_8M4X&_nc_oc=AdkkBGcrn1UUR6ZGxYVAG93S83cDtaVBGvp3sAoW-1gOCl-btatGkfNRWugJBiog4FM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=3dxfwvyi_CT4hiQFYw5aLw&oh=00_AfnvtmCc9-lNq2Udk3lLWwtDlnPyLGRqtR_pEU1_6km5yg&oe=69356AAD
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,vanessa.maaciel,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,17934270326696931,Que evolução 😍😍❤️❤️❤️,2024-01-11T00:36:03.000Z,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-19/478539937_597252879873123_3853843599550495855_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GKHwhRxj9L7FMh8CAG_8HtNVmns1bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=A-lUljvi73oQ7kNvwFrXnEj&_nc_oc=Adn3pzAYhQEUDqZUe55oRacFdayc5N82PhMnTMB6YL3yn2Z_514DSRSeCSPl-zbsyeU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-3.cdninstagram.com&oh=00_Afn8HBlnINTXZgRbbcBhlcR6WAupp2UU55SeozsKRgEmoQ&oe=69356F0C
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,micasntz,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,18027587125869886,arrasou!!!!❤️❤️❤️,2024-01-10T22:41:56.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-19/558555008_18378220663199292_2037803501106198249_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GIDfSiE81jvy5EpBAOl2e818u0ccbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=7OUiZ_vU_XoQ7kNvwFvpSy0&_nc_oc=AdlMOfclNmi2Yl16jiE40rdZo9kDpe8oeL2_Cf3DkWDospKoqhVJ9uFdeMHTodJ-6-E&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=3dxfwvyi_CT4hiQFYw5aLw&oh=00_AfmIAhGCZfTfsmrGcyTVly8Mhkcj5whxlXEUees0JfU5pQ&oe=69356591
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,nessa_monts,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,17948256071717084,A melhor 😍❤️,2024-01-10T22:09:28.000Z,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-19/550784240_18482582794077142_3242889562709928733_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GPBM1CDWA-mlz6lBAB2rJS-gDgEtbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=exiKWN-Gq-wQ7kNvwF18Rxg&_nc_oc=AdkpYWl7hIPofAZ_D3cPx8XYMzXcUEUmGlRMlJMKxhupVLQdRF0xPPibi-aOjGpDQIk&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_gid=3dxfwvyi_CT4hiQFYw5aLw&oh=00_Afmxph9yD75POm1-GIJNgwkTwvxU6j4LpOzYoV6UX0QYpg&oe=69358110
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,josiassalmeida_,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,18007573979323750,Meu orgulho ❤️,2024-01-10T21:58:38.000Z,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-19/485504302_395167337023196_8033528411038380727_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GC418BzcBsAQZ2cBALdy88CG03xvbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=CBX8S-hhyssQ7kNvwFmJBjf&_nc_oc=AdndsIx94ZjFV77fMQGY7H8KC0Y6D2oUm3duOQpamrcTKuLEy0ZjgXeBY3PlOI5eCME&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-3.cdninstagram.com&oh=00_Afnw2nGCd4MYHy6JvXIVcS0RC7maq0HVZoAwc0U78L7EwA&oe=69358ED9
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,jadynuness,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,18291781885197741,"Lindaa, eu fui eu tava, morro de orgulho de você amiga😍😍😍😍",2024-01-10T21:45:00.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/343495313_150788081293508_6413631539039877185_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJFSeRTEmAUWJIkAAEG4tmTnywFZbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MjguQzMifQ%3D%3D&_nc_ohc=WdyAriiQL0cQ7kNvwHHUL98&_nc_oc=AdkmIsM1ReL2VEy0WXLkhEBut_H9enrZ-sbsgg66xna7r5yRJC89oIIwTij904R95P4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_AfmH5CDKhlpFBREjZlogOouCZjoqKaOii51f852KT4tu_Q&oe=69357435
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,jeniffermandu,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,18011625536276044,A melhor de todas❤️,2024-01-10T21:25:02.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/485624725_1066151382196595_1645759606911936792_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GJUL8hxzoWm2qMkDABgprJOk6dYWbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MjguQzMifQ%3D%3D&_nc_ohc=dHzXhlyuRykQ7kNvwEwdpC0&_nc_oc=Adl95z_dSmR7eeNxPTnmBt_6_5Mqg5XdnpOTTdIJUDlXcbkOhh0XvUk--U9WJlheB4U&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_AfmokXMacL-wxNKcmocHN9xmcptH2l0XBTWvNjxSVZn8mw&oe=69358067
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,carolrvieira_,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,17856536934080176,A melhor esteticista ❤️❤️,2024-01-10T21:20:02.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/321531099_560530232601403_6731899028219542267_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GNssKhM7a2adzP0BAPu60sB-gmxdbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=AhqOHaJ1qicQ7kNvwEmYouj&_nc_oc=AdkhUkE6EAnzEy2uDQVgvXzXtEvpWZKF_YQZ8l-eWToqvCDL0Tk5lZv76H2GQ3RKf3o&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_AfmboAo7S5AoQhCaTZ5chL8rlllTdDwvr25m_5iimaHyaQ&oe=69357A84
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,_talitamaral,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,17997159527434146,Esqueceu de falar que é  A MELHOR ESTETICISTA DESSE MUNDO ❤️❤️,2024-01-10T21:14:12.000Z,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-19/553319451_18526629799049972_3628075555055938652_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GBv8_iD0ug4k39FBAFwsY7V_g1kybmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=2wZ733gFRyUQ7kNvwGAbz1U&_nc_oc=AdkODaNItypkke7xvk5i2P8ef7fk2wLG7KxCkn2-C-m3iLsgE35NJAOBzI7DaRP3Cnc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_gid=3dxfwvyi_CT4hiQFYw5aLw&oh=00_AfnqFeiD8c3PZ9sbIVXHIVpSIWtIJLlgTSPR1r6dy0-eIA&oe=693590C8
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,lisantanag,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,18322778053119636,Princesa demais. Feliz que te conheci pela estética. Você arrasa ❤️❤️,2024-01-10T21:12:12.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-19/541833841_18523258075015995_1086670779399381917_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GHG6SyA766QZzs5BAJ2j5QFRoRQPbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Qh64DzHjgacQ7kNvwHv7CZp&_nc_oc=AdnYVPE6bGyTz4TucXUD5dRXT9zGHIAeef1JSwziPRasdRstOt64gYcVRHnHidPVpVQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=3dxfwvyi_CT4hiQFYw5aLw&oh=00_Afngq6nv0XMJtIxZotZ9uhnCEOX11Cr3_XKkMthpyWLnNA&oe=69356570
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,espacofestetica,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,18402847048048429,Linda! Que Deus continue te abençoando 😍😍😍,2024-01-10T21:10:08.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/426182454_900603644877190_6228881476478655937_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GDYHZxmGGVYgGDMDAMFdhWmzbnFWbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NDYuQzMifQ%3D%3D&_nc_ohc=6jHm6DvSzB0Q7kNvwHtB60M&_nc_oc=AdnZFQji-TNMSu23LPLkW__STcesAZG3eY7_YjIEtmdzGQqMipvM9ZlUl6O8YdFnsVM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&oh=00_Afm9DOWhaY9l5-JMhHiyW-Zs-IORXRId7a4f650xh0gLEw&oe=6935935D
https://www.instagram.com/p/C17x2knu7zN/,"Eu te apresento a minha história profissional até aqui! ✨

• Ainda não acabou, tenho muito chão à trilhar pela frente… 

• Feliz demais por ter chegado até onde cheguei! 💖

• Quer saber mais sobre mim? Comenta aqui ✨",Ana Carla | Estética em Mauá/SP,_larissassousa,66,30,2024-01-10T21:00:00.000Z,Parabéns pela trajetória!!! Que Deus abençoe 🙏🏻,17942318831771533,Arrasa demais!! ❤️,2024-01-10T21:02:25.000Z,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-19/542471487_18525906721021998_4555046259525841732_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GD91VSAuoD-JNtFBAERzgnpwxjY-bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=mOBQhcc0SxgQ7kNvwGYCFPt&_nc_oc=AdlIteezHpSNpi8tf6I876ifjT1OKHk_QkuFxyKfSFYIcgxlKSuOBcu39X_5w33-nXE&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=3dxfwvyi_CT4hiQFYw5aLw&oh=00_AfmqjSLj_rR3WKzdoVwZh4Pv1AGmpTtjpfrZqTE4RttFuA&oe=69357D62
